"","FID_","DATETIME_","LAT","LON","DEPTH","DTYPE","MAG","MTYPE","REF","LOCATION","NDEF","SXX","SYY","SZZ","STT","SXY","SXZ","SYZ","STX","STY","STZ","SDOBS","SMAJAX","SMINAX","STRIKE","SDEPTH","STIME","CONF","YEAR_","MONTH_","DAY_","HOUR_","MINUTE_","SECOND_","year_month","traffic_light","ID"
"499",0,2015-09-14,53.9936,-116.7607,5,"g",1.62,"ml",0,"45 km S of Fox Creek, AB",5,0.4217,0.7037,0,0.0118,-0.0696,0,0,-0.0288,0.0663,0,0.9243,1.9496,1.4631,346.87,0,0.08,0.683,2015,9,13,5,2,25,2015-09-01,"Green",499
"500",0,2015-09-14,54.2976,-117.2853,5,"g",1.33,"ml",0,"33 km SW of Fox Creek, AB",10,1.0396,0.0189,0,0.0104,-0.0853,0,0,0.1024,-0.0098,0,0.4271,2.3507,0.2496,274.74,0,0.1,0.683,2015,9,13,6,9,2,2015-09-01,"Green",500
"501",0,2015-09-14,54.3207,-117.6401,5,"g",2.11,"ml",0,"55 km WSW of Fox Creek, AB",17,0.1968,0.1283,0,0.001,0.1196,0,0,-9e-04,0.0067,0,0.7688,1.2309,0.4485,232.98,0,0.03,0.683,2015,9,13,6,22,6,2015-09-01,"Yellow",501
"502",0,2015-09-14,54.2673,-117.3619,5,"g",0.22,"ml",0,"39 km SW of Fox Creek, AB",5,3.5039,1.4933,0,0.0895,-0.8731,0,0,0.1345,-0.353,0,0.5853,4.4968,2.4823,290.49,0,0.26,0.683,2015,9,13,7,8,24,2015-09-01,"Green",502
"503",0,2015-09-14,54.2856,-117.2568,5,"g",1.13,"ml",0,"32 km SW of Fox Creek, AB",6,1.1544,0.2034,0,0.0051,-0.3721,0,0,0.0351,-0.0086,0,0.8198,2.6023,0.6298,289.02,0,0.06,0.683,2015,9,13,7,18,14,2015-09-01,"Green",503
"504",0,2015-09-14,54.3188,-117.5807,5,"g",2,"ml",303372,"51 km WSW of Fox Creek, AB",16,0.8453,0.0939,0,0.0076,0.0212,0,0,0.0697,-0.0109,0,0.8295,2.1133,0.7018,268.38,0,0.08,0.683,2015,9,13,8,39,9,2015-09-01,"Green",504
"505",0,2015-09-14,54.2843,-116.6349,5,"g",1.97,"ml",0,"16 km SSE of Fox Creek, AB",11,6.5425,0.2764,0,0.0166,0.8031,0,0,0.2288,0.0114,0,0.7058,5.9225,0.9615,262.81,0,0.09,0.683,2015,9,13,10,5,7,2015-09-01,"Green",505
"506",0,2015-09-14,54.2886,-117.3455,5,"g",2,"ml",0,"37 km WSW of Fox Creek, AB",10,0.1931,0.0428,0,0.003,-0.0261,0,0,0.0204,-0.0084,0,0.6472,1.0211,0.4501,279.59,0,0.05,0.683,2015,9,13,19,2,35,2015-09-01,"Green",506
"507",0,2015-09-14,54.2893,-117.3472,5,"g",1.67,"ml",0,"37 km WSW of Fox Creek, AB",9,0.3213,0.118,0,0.0078,-0.1284,0,0,0.0453,-0.0274,0,0.3459,1.4228,0.5432,295.82,0,0.09,0.683,2015,9,13,21,23,49,2015-09-01,"Green",507
"508",0,2015-09-15,54.29,-117.5052,5,"g",0.63,"ml",0,"46 km WSW of Fox Creek, AB",9,2.1074,0.1295,0,0.0212,-0.0119,0,0,0.1992,-0.0182,0,0.4416,3.3356,0.8267,270.34,0,0.14,0.683,2015,9,14,2,58,57,2015-09-01,"Green",508
"509",0,2015-09-15,54.2875,-117.5075,5,"g",2.1,"ml",0,"46 km WSW of Fox Creek, AB",14,0.0085,0.1263,0,0.0026,-0.0127,0,0,0.0019,-0.0178,0,0.7538,0.8208,0.1947,353.91,0,0.05,0.683,2015,9,14,5,59,58,2015-09-01,"Yellow",509
"510",0,2015-09-15,54.2402,-117.5716,5,"g",0.91,"ml",0,"52 km WSW of Fox Creek, AB",8,2.607,1.5976,0,0.0506,-0.0824,0,0,0.2094,-0.2135,0,0.5807,3.7146,2.8981,274.63,0,0.15,0.683,2015,9,14,9,35,52,2015-09-01,"Green",510
"511",0,2015-09-15,54.3234,-117.6056,5,"g",1.64,"ml",0,"52 km WSW of Fox Creek, AB",12,0.0568,0.0241,0,0.0015,-0.0039,0,0,0.0056,0.0018,0,0.6077,0.5498,0.3535,276.79,0,0.03,0.683,2015,9,14,9,50,33,2015-09-01,"Green",511
"512",0,2015-09-15,54.2989,-117.3772,5,"g",0.83,"ml",0,"38 km WSW of Fox Creek, AB",8,0.3382,0.1054,0,0.0073,-0.1137,0,0,0.0447,-0.0244,0,0.3728,1.4249,0.5586,292.17,0,0.08,0.683,2015,9,14,10,58,50,2015-09-01,"Green",512
"513",0,2015-09-15,54.2873,-117.3822,5,"g",1.65,"ml",0,"38 km WSW of Fox Creek, AB",7,1.6501,0.2809,0,0.0145,-0.2594,0,0,0.0773,-0.0524,0,0.3789,2.9938,1.1101,280.38,0,0.08,0.683,2015,9,14,11,32,46,2015-09-01,"Green",513
"514",0,2015-09-15,54.3151,-117.6407,5,"g",1.19,"ml",0,"55 km WSW of Fox Creek, AB",9,0.2223,0.1836,0,0.0019,0.138,0,0,-4e-04,0.0129,0,0.5985,1.3442,0.5796,228.99,0,0.04,0.683,2015,9,14,11,39,25,2015-09-01,"Green",514
"515",0,2015-09-15,54.2803,-117.3318,5,"g",1.54,"ml",0,"37 km SW of Fox Creek, AB",14,1.1541,0.328,0,0.0161,-0.0368,0,0,0.1068,-0.0482,0,0.3479,2.4701,1.3126,272.55,0,0.1,0.683,2015,9,14,12,24,50,2015-09-01,"Green",515
"516",0,2015-09-15,54.2856,-117.5103,5,"g",2.04,"ml",0,"47 km WSW of Fox Creek, AB",12,0.0077,0.0217,0,5e-04,-0.0043,0,0,7e-04,-0.003,0,0.7197,0.3477,0.185,344.16,0,0.02,0.683,2015,9,14,15,11,58,2015-09-01,"Yellow",516
"517",0,2015-09-15,54.3188,-117.5983,5,"g",1.53,"ml",0,"52 km WSW of Fox Creek, AB",17,0.2508,0.1555,0,0.0028,0.0521,0,0,0.0077,0.0037,0,0.6913,1.2023,0.8364,246.24,0,0.05,0.683,2015,9,14,16,26,46,2015-09-01,"Green",517
"518",0,2015-09-15,54.3298,-117.6206,5,"g",1.81,"ml",0,"52 km WSW of Fox Creek, AB",16,0.9096,0.2397,0,0.0102,0.049,0,0,0.066,-0.0093,0,0.6171,2.1956,1.1166,265.84,0,0.07,0.683,2015,9,14,17,47,33,2015-09-01,"Green",518
"519",0,2015-09-15,54.3162,-117.3978,5,"g",2.02,"ml",0,"40 km WSW of Fox Creek, AB",10,0.7713,0.496,0,0.0168,-0.0544,0,0,0.0757,-0.0727,0,0.595,2.0314,1.6012,280.78,0,0.1,0.683,2015,9,14,20,41,39,2015-09-01,"Yellow",519
"520",0,2015-09-15,54.2816,-117.3765,5,"g",1.91,"ml",0,"39 km SW of Fox Creek, AB",14,0.3531,0.0602,0,0.0038,0.0025,0,0,0.0308,-0.0077,0,0.7478,1.3654,0.5638,269.51,0,0.05,0.683,2015,9,14,20,58,23,2015-09-01,"Green",520
"521",0,2015-09-15,54.3307,-117.4777,5,"g",1.95,"ml",0,"44 km WSW of Fox Creek, AB",15,0.0864,0.0402,0,1e-04,0.057,0,0,-4e-04,-3e-04,0,0.6844,0.8117,0.0974,236.04,0,0.01,0.683,2015,9,14,23,30,10,2015-09-01,"Green",521
"522",0,2015-09-16,54.2927,-117.3575,5,"g",1.59,"ml",0,"38 km SW of Fox Creek, AB",11,0.193,0.0784,0,0.0047,-0.0761,0,0,0.0266,-0.0173,0,0.5567,1.1042,0.462,296.5,0,0.07,0.683,2015,9,15,1,30,4,2015-09-01,"Green",522
"523",0,2015-09-16,54.3038,-117.3838,5,"g",1.57,"ml",0,"39 km SW of Fox Creek, AB",11,0.6953,0.1361,0,0.0081,-0.0046,0,0,0.062,-0.0188,0,0.6623,1.916,0.8476,270.47,0,0.07,0.683,2015,9,15,1,42,9,2015-09-01,"Green",523
"524",0,2015-09-16,54.2541,-117.3789,5,"g",1.45,"ml",0,"41 km SW of Fox Creek, AB",9,1.7506,0.1101,0,0.0104,-0.1603,0,0,0.1205,-0.0098,0,0.5912,3.0535,0.7068,275.53,0,0.09,0.683,2015,9,15,5,0,59,2015-09-01,"Green",524
"525",0,2015-09-16,54.2824,-117.3925,5,"g",0.98,"ml",0,"40 km SW of Fox Creek, AB",7,0.9746,0.082,0,0.011,-0.0652,0,0,0.0962,-0.0168,0,0.2287,2.2738,0.6386,274.16,0,0.1,0.683,2015,9,15,7,35,37,2015-09-01,"Green",525
"526",0,2015-09-16,54.2802,-117.3228,5,"g",2.04,"ml",0,"36 km SW of Fox Creek, AB",8,1.3568,0.2603,0,0.0198,-0.1682,0,0,0.1435,-0.0507,0,0.3649,2.7011,1.114,278.53,0,0.13,0.683,2015,9,15,8,30,4,2015-09-01,"Yellow",526
"527",0,2015-09-16,54.3335,-117.5969,5,"g",1.05,"ml",0,"52 km WSW of Fox Creek, AB",10,0.2638,0.16,0,0.0024,0.0447,0,0,0.0012,-0.0027,0,0.8483,1.2166,0.87,249.64,0,0.05,0.683,2015,9,15,9,23,34,2015-09-01,"Green",527
"528",0,2015-09-16,54.2965,-117.494,5,"g",2.26,"ml",0,"46 km SW of Fox Creek, AB",17,0.1482,0.1054,0,0.001,0.0882,0,0,0.0018,-0.0057,0,0.617,1.0719,0.436,231.82,0,0.03,0.683,2015,9,15,10,59,8,2015-09-01,"Yellow",528
"529",0,2015-09-16,54.2907,-117.3447,5,"g",1.39,"ml",0,"37 km SW of Fox Creek, AB",11,0.1909,0.1011,0,0.0017,0.0705,0,0,0.0069,-0.0075,0,0.7436,1.1009,0.5739,241.25,0,0.04,0.683,2015,9,15,13,54,24,2015-09-01,"Green",529
"530",0,2015-09-16,54.2681,-117.5023,5,"g",1.3,"ml",0,"47 km SW of Fox Creek, AB",8,3.1735,1.3491,0,0.042,-0.141,0,0,0.1998,-0.1947,0,0.9347,4.1002,2.6581,274.39,0,0.15,0.683,2015,9,15,16,2,10,2015-09-01,"Green",530
"531",0,2015-09-16,52.3912,-116.8551,1,"g",1.24,"ml",0,"34 km NW of Cline River, AB",8,0.2406,0.52,0,0.0059,-0.1908,0,0,-0.0078,0.0184,0,0.6786,1.8045,0.8713,333.1,0,0.07,0.683,2015,9,15,16,12,59,2015-09-01,"Green",531
"532",0,2015-09-16,54.2417,-117.7178,5,"g",0.99,"ml",0,"61 km WSW of Fox Creek, AB",9,2.9361,2.1045,0,0.0013,2.4393,0,0,-0.0111,-0.0188,0,0.5783,5.1351,0.4921,229.84,0,0.03,0.683,2015,9,15,20,39,48,2015-09-01,"Green",532
"533",0,2015-09-16,54.3012,-117.3784,5,"g",1.71,"ml",0,"38 km SW of Fox Creek, AB",12,0.3107,0.0547,0,0.0046,-0.051,0,0,0.0336,-0.0118,0,0.5907,1.3009,0.4869,280.86,0,0.06,0.683,2015,9,15,21,0,10,2015-09-01,"Green",533
"534",0,2015-09-16,54.3137,-117.5447,5,"g",2.25,"ml",0,"49 km WSW of Fox Creek, AB",11,0.0079,0.0028,0,1e-04,-0.0025,0,0,4e-04,-2e-04,0,0.7305,0.2171,0.096,292.38,0,0.01,0.683,2015,9,15,23,9,44,2015-09-01,"Yellow",534
"535",0,2015-09-17,54.2914,-117.3501,5,"g",0.95,"ml",0,"37 km WSW of Fox Creek, AB",8,0.1859,0.076,0,0.0046,-0.0742,0,0,0.0258,-0.0168,0,0.3018,1.0857,0.4518,296.73,0,0.07,0.683,2015,9,16,5,6,53,2015-09-01,"Green",535
"536",0,2015-09-17,54.3129,-117.7032,5,"g",1.29,"ml",0,"58 km W of Fox Creek, AB",12,0.2713,0.1895,0,0.0023,-0.1622,0,0,0.0079,-0.0184,0,0.7025,1.4489,0.5772,307.92,0,0.04,0.683,2015,9,16,7,22,30,2015-09-01,"Green",536
"537",0,2015-09-17,54.3049,-117.3675,5,"g",2.1,"ml",303517,"38 km WSW of Fox Creek, AB",12,0.5977,0.057,0,0.0058,-0.0044,0,0,0.053,-0.0079,0,0.3316,1.7764,0.5485,270.47,0,0.07,0.683,2015,9,16,12,20,5,2015-09-01,"Yellow",537
"538",0,2015-09-17,54.2399,-117.7262,5,"g",1.34,"ml",0,"62 km SW of Fox Creek, AB",12,1.708,1.2219,0,0.0013,1.3978,0,0,-0.0025,-0.0116,0,0.8653,3.9018,0.4936,229.93,0,0.03,0.683,2015,9,16,12,42,12,2015-09-01,"Green",538
"539",0,2015-09-19,54.2302,-117.5161,5,"g",1.81,"ml",0,"49 km SW of Fox Creek, AB",6,18.6101,5.2768,0,0.0152,9.4591,0,0,0.0646,-0.0479,0,0.4419,11.1423,1.3998,242.59,0,0.12,0.683,2015,9,18,23,21,3,2015-09-01,"Green",539
"540",0,2015-09-21,54.4638,-117.2633,5,"g",2.28,"ml",0,"30 km WNW of Fox Creek, AB",11,0.0759,0.0087,0,8e-04,0.0093,0,0,-0.007,-1e-04,0,0.5445,0.6382,0.1986,262.28,0,0.03,0.683,2015,9,20,3,3,36,2015-09-01,"Yellow",540
"541",0,2015-09-21,54.3205,-117.6091,5,"g",1.46,"ml",0,"53 km WSW of Fox Creek, AB",5,0.057,0.0159,0,6e-04,0.0071,0,0,0.0036,-0.001,0,0.2918,0.5543,0.2782,260.47,0,0.02,0.683,2015,9,20,3,37,28,2015-09-01,"Green",541
"542",0,2015-09-21,54.3341,-117.5543,5,"g",1.9,"ml",0,"49 km WSW of Fox Creek, AB",8,0.0482,0.0963,0,0.0028,-0.0042,0,0,-6e-04,0.0112,0,0.6948,0.7142,0.5023,355.07,0,0.04,0.683,2015,9,20,13,1,55,2015-09-01,"Green",542
"543",0,2015-09-21,54.4757,-117.2662,5,"g",1.49,"ml",0,"31 km NW of Fox Creek, AB",7,0.1376,0.5785,0,0.0111,-0.0495,0,0,-0.0172,0.0588,0,0.6667,1.7558,0.8352,353.67,0,0.08,0.683,2015,9,20,17,2,14,2015-09-01,"Green",543
"544",0,2015-09-21,54.2902,-117.3915,5,"g",1.09,"ml",0,"40 km WSW of Fox Creek, AB",5,0.4423,0.9618,0,0.0154,-0.2133,0,0,-0.0328,0.0998,0,0.8598,2.3411,1.3898,340.3,0,0.1,0.683,2015,9,20,20,10,25,2015-09-01,"Green",544
"545",0,2015-09-21,54.2888,-117.263,5,"g",1.11,"ml",0,"32 km SW of Fox Creek, AB",4,1.2006,1.3511,0,0.0412,-0.7526,0,0,-0.1782,0.192,0,0.1787,3.2755,1.6561,317.85,0,0.18,0.683,2015,9,20,20,11,28,2015-09-01,"Green",545
"546",0,2015-09-21,54.3033,-117.313,5,"g",1.38,"ml",0,"34 km SW of Fox Creek, AB",5,14.1999,3.2356,0,0.0418,-5.1488,0,0,0.3473,0.0556,0,0.2814,9.2591,2.5137,291.6,0,0.17,0.683,2015,9,20,20,27,15,2015-09-01,"Green",546
"547",0,2015-09-22,54.2956,-117.3749,5,"g",2.2,"ml",303653,"38 km SW of Fox Creek, AB",5,21.7681,1.4629,0,0.0499,-5.5273,0,0,1.002,-0.2666,0,0.5286,11.0613,0.5426,284.28,0,0.22,0.683,2015,9,21,5,3,19,2015-09-01,"Yellow",547
"548",0,2015-09-23,54.2215,-117.5514,5,"g",1,"ml",0,"52 km SW of Fox Creek, AB",6,4.0865,2.2134,0,0.0359,2.2726,0,0,0.089,-0.125,0,0.465,5.4412,1.9113,236.2,0,0.19,0.683,2015,9,22,3,24,51,2015-09-01,"Green",548
"549",0,2015-09-23,54.1337,-116.9613,5,"g",1.3,"ml",0,"31 km SSW of Fox Creek, AB",7,0.1757,0.0849,0,0.0025,-0.0135,0,0,-0.0121,-0.0108,0,0.4396,0.9684,0.6615,278.3,0,0.04,0.683,2015,9,22,5,51,4,2015-09-01,"Green",549
"550",0,2015-09-23,54.3369,-117.6428,5,"g",2.43,"ml",0,"54 km W of Fox Creek, AB",19,0.0239,0.0078,0,3e-04,7e-04,0,0,0.002,-7e-04,0,0.6465,0.3556,0.202,267.41,0,0.01,0.683,2015,9,22,9,47,38,2015-09-01,"Yellow",550
"551",0,2015-09-23,54.2359,-117.147,5,"g",0.66,"ml",0,"28 km SW of Fox Creek, AB",4,0.7216,0.3366,0,0.0089,-0.3782,0,0,-0.0671,0.0343,0,0.0177,2.2436,0.7434,301.51,0,0.08,0.683,2015,9,22,10,14,21,2015-09-01,"Green",551
"552",0,2015-09-23,54.3289,-117.5186,5,"g",1,"ml",0,"46 km WSW of Fox Creek, AB",5,52.8451,1.7887,0,0.3156,-9.1032,0,0,4.0522,-0.7033,0,0.6622,16.9501,1.0634,279.81,0,0.56,0.683,2015,9,22,12,20,12,2015-09-01,"Green",552
"553",0,2015-09-23,54.2865,-117.4864,5,"g",1.02,"ml",0,"46 km SW of Fox Creek, AB",7,2.0737,0.155,0,0.0226,-0.212,0,0,0.1745,-0.0454,0,0.4283,3.3272,0.8342,276.23,0,0.12,0.683,2015,9,22,12,26,27,2015-09-01,"Green",553
"554",0,2015-09-23,54.3152,-117.6616,5,"g",2.33,"ml",0,"56 km WSW of Fox Creek, AB",19,0.1234,0.1244,0,3e-04,0.1146,0,0,-5e-04,-0.0023,0,0.5834,1.122,0.2217,44.87,0,0.01,0.683,2015,9,22,13,9,32,2015-09-01,"Yellow",554
"555",0,2015-09-24,54.3538,-117.6396,5,"g",2.16,"ml",0,"54 km WSW of Fox Creek, AB",15,0.0904,0.0429,0,5e-04,-0.0421,0,0,8e-04,-0.0035,0,0.5882,0.7791,0.3104,300.29,0,0.02,0.683,2015,9,23,1,2,31,2015-09-01,"Yellow",555
"556",0,2015-09-24,54.2633,-117.5973,5,"g",0.76,"ml",0,"53 km WSW of Fox Creek, AB",10,0.7137,0.2174,0,0.0084,0.2262,0,0,0.0472,-0.0097,0,0.5781,2.0568,0.8278,248.83,0,0.07,0.683,2015,9,23,13,54,5,2015-09-01,"Green",556
"557",0,2015-09-25,54.4457,-117.1973,5,"g",2.8,"ml",303849,"25 km WNW of Fox Creek, AB",27,0.0185,0.0071,0,2e-04,0.0023,0,0,-0.0015,4e-04,0,0.7185,0.3164,0.1867,258.96,0,0.01,0.683,2015,9,24,5,19,18,2015-09-01,"Yellow",557
"558",0,2015-09-25,54.2714,-117.4012,5,"g",0.62,"ml",0,"41 km SW of Fox Creek, AB",7,0.1943,0.0381,0,0.0026,-0.0082,0,0,0.006,-0.008,0,0.5523,1.014,0.4459,272.99,0,0.04,0.683,2015,9,24,8,47,0,2015-09-01,"Green",558
"559",0,2015-09-26,54.3153,-117.6448,5,"g",2.2,"ml",303877,"55 km WSW of Fox Creek, AB",18,0.0602,0.0676,0,4e-04,0.0489,0,0,-0.0022,8e-04,0,0.5353,0.7722,0.2801,42.84,0,0.02,0.683,2015,9,25,0,58,10,2015-09-01,"Yellow",559
"560",0,2015-09-26,54.3016,-117.3803,5,"g",1.35,"ml",0,"38 km WSW of Fox Creek, AB",6,0.5448,0.0597,0,0.0049,-0.12,0,0,0.0411,-0.0135,0,0.2912,1.7392,0.4084,283.16,0,0.06,0.683,2015,9,25,4,49,45,2015-09-01,"Green",560
"561",0,2015-09-26,54.3524,-117.6498,5,"g",2.17,"ml",0,"54 km WSW of Fox Creek, AB",11,0.8596,0.8852,0,0.0052,0.824,0,0,-0.0529,-0.0641,0,0.8316,2.9928,0.5049,44.55,0,0.06,0.683,2015,9,25,20,5,7,2015-09-01,"Yellow",561
"562",0,2015-09-27,53.8486,-117.392,5,"g",1.75,"ml",0,"51 km NNE of Hinton, AB",13,1.0048,0.4475,0,0.003,0.5857,0,0,0.0363,0.0185,0,0.871,2.694,0.64,237.72,0,0.04,0.683,2015,9,26,7,39,18,2015-09-01,"Green",562
"563",0,2015-09-29,54.3251,-117.4929,5,"g",0.88,"ml",0,"40 km WSW of Fox Creek, AB",6,0.3252,0.0574,0,0.0027,0.0623,0,0,0.0023,-0.0075,0,0.5028,1.3379,0.48,257.52,0,0.04,0.683,2015,9,28,1,50,13,2015-09-01,"Green",563
"564",0,2015-09-30,52.2682,-115.3321,5,"g",0.95,"ml",0,"31 km SW of Rocky Mountain House, AB",11,0.0071,0.0068,0,2e-04,-0.0014,0,0,5e-04,-8e-04,0,0.6184,0.2099,0.171,312.01,0,0.01,0.683,2015,9,29,23,42,15,2015-09-01,"Green",564
"565",0,2015-10-01,51.1884,-113.9365,3,"g",1.58,"ml",0,"6 km SE of Balzac, AB",13,1.2629,0.6306,0,0.0226,0.6681,0,0,-0.1417,-0.0873,0,0.4779,2.9834,1.047,237.66,0,0.13,0.683,2015,9,30,22,6,41,2015-09-01,"Green",565
"566",0,2015-10-02,54.2867,-117.3977,5,"g",1.27,"ml",0,"40 km WSW of Fox Creek, AB",11,0.2691,0.0188,0,0.0041,-0.0035,0,0,0.0299,-3e-04,0,0.2904,1.1921,0.3149,270.8,0,0.06,0.683,2015,10,1,0,44,47,2015-10-01,"Green",566
"567",0,2015-10-02,52.2147,-115.2578,3,"g",0.25,"ml",0,"10 km SW of Strachan, AB",6,0.0803,0.2242,0,0.002,-0.1271,0,0,0.0115,-0.0192,0,0.2657,1.2548,0.1815,329.75,0,0.04,0.683,2015,10,1,6,34,10,2015-10-01,"Green",567
"568",0,2015-10-02,54.4723,-117.5899,5,"g",1.75,"ml",0,"40 km SW of Little Smoky, AB",8,0.3227,0.2711,0,0.004,0.0859,0,0,-0.0069,-0.0031,0,0.7971,1.4287,1.0459,233.36,0,0.06,0.683,2015,10,1,13,45,27,2015-10-01,"Green",568
"569",0,2015-10-03,52.2214,-115.2762,1,"g",0.48,"ml",0,"11 km SW of Strachan, AB",6,0.0061,0.0627,0,8e-04,-0.0114,0,0,0.002,-0.0053,0,0.5324,0.5855,0.1422,349,0,0.02,0.683,2015,10,2,12,33,9,2015-10-01,"Green",569
"570",0,2015-10-03,51.8497,-115.3001,1,"g",2.77,"ml",0,"46 km W of Sundre, AB",21,0.0448,0.0169,0,3e-04,0.0161,0,0,0.0026,-1e-04,0,0.8921,0.5248,0.2238,245.43,0,0.01,0.683,2015,10,2,21,42,9,2015-10-01,"Yellow",570
"571",0,2015-10-04,51.8287,-115.2559,1,"g",3.4,"ml",0,"44 km W of Sundre, AB",33,0.0928,0.0451,0,9e-04,0.0143,0,0,0.0012,0.0033,0,0.6019,0.7149,0.4657,254.51,0,0.03,0.683,2015,10,3,2,25,2,2015-10-01,"Yellow",571
"572",0,2015-10-04,51.8285,-115.2862,5,"g",1.36,"ml",0,"44 km W of Sundre, AB",10,0.5375,0.8368,0,0.0513,0.2108,0,0,0.0544,0.203,0,0.3183,2.2345,1.5042,27.32,0,0.21,0.683,2015,10,3,8,12,25,2015-10-01,"Green",572
"573",0,2015-10-04,54.3111,-117.2256,5,"g",1.28,"ml",0,"29 km SW of Fox Creek, AB",10,0.3586,0.019,0,0.0028,0.0013,0,0,0.0292,-0.0023,0,0.6395,1.3759,0.3166,269.78,0,0.05,0.683,2015,10,3,14,2,48,2015-10-01,"Green",573
"574",0,2015-10-04,54.3294,-116.9334,5,"g",1.62,"ml",0,"11 km SW of Fox Creek, AB",6,17.844,0.2782,0,0.0415,0.8231,0,0,0.7756,0.0551,0,0.4334,9.7165,1.1249,267.32,0,0.18,0.683,2015,10,3,14,6,11,2015-10-01,"Green",574
"575",0,2015-10-05,51.7853,-115.3979,3,"g",1.16,"ml",0,"52 km W of Sundre, AB",11,0.5198,0.2384,0,0.0142,0.2109,0,0,0.0645,0.0544,0,0.469,1.8276,0.8143,241.86,0,0.1,0.683,2015,10,4,1,18,48,2015-10-01,"Green",575
"576",0,2015-10-06,54.4528,-117.2799,5,"g",1.64,"ml",0,"31 km WNW of Fox Creek, AB",17,0.0089,0.0315,0,7e-04,-0.002,0,0,3e-04,-0.0045,0,0.6719,0.4092,0.2145,355.1,0,0.03,0.683,2015,10,5,14,17,51,2015-10-01,"Green",576
"577",0,2015-10-06,53.3024,-117.142,1,"g",1.8,"ml",0,"16 km W of Embarras, AB",17,0.1117,0.0277,0,0.0015,0.0406,0,0,0.0108,0.004,0,0.6592,0.8222,0.2441,247.99,0,0.03,0.683,2015,10,5,14,50,8,2015-10-01,"Green",577
"578",0,2015-10-06,54.5097,-117.3177,5,"g",2.4,"ml",304257,"27 km SW of Little Smoky, AB",13,0.0183,0.0071,0,2e-04,-0.0039,0,0,5e-04,-3e-04,0,0.6457,0.3211,0.1767,287.32,0,0.01,0.683,2015,10,5,15,20,2,2015-10-01,"Yellow",578
"579",0,2015-10-08,54.3109,-117.3949,5,"g",1.08,"ml",0,"39 km WSW of Fox Creek, AB",7,2.2457,0.1648,0,0.0064,-0.5756,0,0,0.1152,-0.0296,0,0.5199,3.5554,0.293,284.48,0,0.08,0.683,2015,10,7,9,46,16,2015-10-01,"Green",579
"580",0,2015-10-12,54.1979,-117.6039,5,"g",1.55,"ml",0,"56 km SW of Fox Creek, AB",7,1.0076,0.976,0,0.0232,0.5193,0,0,0.0191,-0.1112,0,0.4012,2.8247,1.579,225.87,0,0.14,0.683,2015,10,11,8,6,53,2015-10-01,"Green",580
"581",0,2015-10-12,52.242,-115.3027,1,"g",0.78,"ml",0,"12 km WSW of Strachan, AB",6,0.1849,0.1818,0,0.005,-0.053,0,0,0.0168,-0.0116,0,0.2902,1.1172,0.8294,314.16,0,0.06,0.683,2015,10,11,19,19,35,2015-10-01,"Green",581
"582",0,2015-10-14,52.1507,-115.18,3,"g",0.61,"ml",0,"13 km SSW of Strachan, AB",9,0.6914,0.7384,0,0.0247,-0.5429,0,0,-0.1104,0.1229,0,0.7741,2.5775,0.9515,316.24,0,0.15,0.683,2015,10,13,0,43,28,2015-10-01,"Green",582
"583",0,2015-10-14,52.2172,-115.2626,3,"g",0.71,"ml",0,"10 km SW of Strachan, AB",5,0.0163,0.1356,0,9e-04,-0.0415,0,0,0.0037,-0.0099,0,0.346,0.8857,0.131,342.58,0,0.03,0.683,2015,10,13,0,54,7,2015-10-01,"Green",583
"584",0,2015-10-14,52.2062,-115.2555,3,"g",0.48,"ml",0,"10 km SW of Strachan, AB",5,0.0084,0.037,0,2e-04,-0.011,0,0,0.001,2e-04,0,0.2541,0.4635,0.1578,341.23,0,0.01,0.683,2015,10,13,2,1,19,2015-10-01,"Green",584
"585",0,2015-10-15,53.8079,-117.2892,5,"g",2.04,"ml",0,"61 km NW of Edson, AB",14,2.1217,0.322,0,0.0089,0.6675,0,0,0.1152,0.0389,0,0.767,3.5165,0.7317,251.72,0,0.08,0.683,2015,10,14,3,37,16,2015-10-01,"Yellow",585
"586",0,2015-10-18,52.2218,-115.2513,5,"g",2.09,"ml",0,"9 km SW of Strachan, AB",24,0.0043,0.007,0,1e-04,0.0025,0,0,6e-04,3e-04,0,0.7543,0.2118,0.122,30.86,0,0.01,0.683,2015,10,17,10,18,21,2015-10-01,"Yellow",586
"587",0,2015-10-20,54.3416,-117.5674,5,"g",1.59,"ml",0,"49 km W of Fox Creek, AB",15,0.0599,0.0065,0,7e-04,-0.0047,0,0,0.006,-0.0011,0,0.455,0.5645,0.1797,274.96,0,0.02,0.683,2015,10,19,0,10,54,2015-10-01,"Green",587
"588",0,2015-10-25,54.3336,-117.4338,5,"g",1.98,"ml",0,"41 km WSW of Fox Creek, AB",20,0.2513,0.0062,0,0.0027,0.0012,0,0,0.0255,-5e-04,0,0.5467,1.1518,0.1815,269.72,0,0.05,0.683,2015,10,24,23,26,26,2015-10-01,"Green",588
"589",0,2015-10-29,53.2557,-117.0615,1,"g",1.32,"ml",0,"5 km WSW of Oke, AB",12,0.1831,0.0592,0,0.0014,0.0558,0,0,0.0103,0.0021,0,0.6974,1.0392,0.4468,248.99,0,0.03,0.683,2015,10,28,22,20,38,2015-10-01,"Green",589
